Transect,Recipient,Plant_ID,F?,10-Mar,16-Mar,24-Mar,31-Mar,7-Apr,14-Apr,20-Apr,26-Apr,4-May,11-May,20-May,24-May,SLA,flr_P,Sterile,Recipient,Plant_ID,F?,10-Mar,16-Mar,24-Mar,31-Mar,7-Apr,14-Apr,20-Apr,26-Apr,4-May,11-May,20-May,24-May,SLA,flr_P,Sterile
9,HR_146,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-20,,,HR_146,7,,,,,,,,,,,,,,,,
9,HR_146,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-20,,,HR_146,8,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
9,HR_95,1,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,2022-04-27,,,,,,2022-03-16,,HR_95,5,,,,2022-03-24,2022-03-31,,,G,,,,,,,,
9,HR_95,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,2022-05-11,,,,,,HR_95,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,2022-05-05,2022-05-11,,,,,
9,HR_95,3,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,2022-05-05,2022-05-11,2022-05-20,,,2022-03-24,,HR_95,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
9,HR_95,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,2022-05-11,,,2022-05-20,2022-03-16,,HR_95,8,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
9,HR_53,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-20,,,HR_53,5,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
9,HR_53,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_53,6,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
9,HR_53,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_53,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
9,HR_53,4,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,,HR_53,8,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
9,HR_196,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_196,5,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,,
9,HR_196,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,,,HR_196,6,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-31,
9,HR_196,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,2022-03-16,,HR_196,7,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-20,2022-03-16,
9,HR_196,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_196,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
9,HR_101,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,2022-05-20,,,HR_101,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
9,HR_101,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_101,6,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-16,
9,HR_101,3,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,,HR_101,7,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,
9,HR_101,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_101,8,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,2022-03-16,
9,HR_27,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_27,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,2022-03-31,
9,HR_27,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_27,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-20,2022-03-16,
9,HR_27,3,F,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,2022-03-24,,HR_27,7,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
9,HR_27,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_27,8,,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,,2022-03-16,
9,HR_135,1,,,,,,,,,,,,,,,,,HR_135,5,,,,,,2022-04-07,,,,,,,,,,
9,HR_135,2,F,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,,2022-03-31,,HR_135,6,,,,2022-03-24,2022-03-31,,,,,,,,,,,
9,HR_135,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,2022-05-11,2022-05-20,,2022-05-20,,,HR_135,7,,,,,,,,,,,,,,,,
9,HR_135,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_135,8,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-16,
9,HR_87,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_87,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,,,,,
9,HR_87,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,2022-05-11,,,,,,HR_87,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
9,HR_87,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_87,7,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,2022-04-27,,,,,2022-05-20,,
9,HR_87,4,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-16,,HR_87,8,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-10,
9,HR_11,1,,,,,2022-03-31,2022-04-07,,,,,,,,,,,HR_11,5,,,,,2022-03-31,2022-04-07,,,,,,,,,,
9,HR_11,2,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_11,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,2022-05-20,2022-03-16,
9,HR_11,3,,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,,,,HR_11,7,,,,,2022-03-31,2022-04-07,,2022-04-20,2022-04-27,,,,,,,
9,HR_11,4,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_11,8,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-16,
9,HR_50,1,,,,,,,,G,,,,,,,,,HR_50,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-16,
9,HR_50,2,,,,,,,,G,,,,,,,,,HR_50,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,,,,2022-03-16,
9,HR_50,3,,,,,,,,G,,,,,,,,,HR_50,7,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,
9,HR_50,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-20,,,HR_50,8,,,,,,,,,,,,,,,,
9,HR_47,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-20,,,HR_47,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
9,HR_47,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_47,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
9,HR_47,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_47,7,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-16,
9,HR_47,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_47,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
9,HR_43,1,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_43,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,2022-05-20,,
9,HR_43,2,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_43,6,,,,,,,,,,,,,,,,
9,HR_43,3,F,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-10,,HR_43,7,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,2022-05-20,,
9,HR_43,4,F,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-24,,HR_43,8,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,
9,HR_123,1,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_123,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
9,HR_123,2,,,,2022-03-24,2022-03-31,2022-04-07,,G,,,,,,,,,HR_123,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
9,HR_123,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_123,7,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,2022-05-05,,,,2022-05-20,,
9,HR_123,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_123,8,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,2022-05-20,,,2022-03-16,
9,HR_44,1,F,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,,,,HR_44,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,G,2022-04-27,G,,,,,,
9,HR_44,2,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,2022-05-19,,,HR_44,6,F,,2022-03-16,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,2022-03-16,
9,HR_44,3,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_44,7,,,,,,,,,,G,,,,,,
9,HR_44,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,2022-03-16,,HR_44,8,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,2022-05-20,,2022-05-19,2022-03-24,
9,HR_35,1,F/X,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,G,,,,,,,2022-03-31,,HR_35,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,2022-05-19,,
9,HR_35,2,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_35,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,G,,,,,,,,
9,HR_35,3,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_35,7,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,G,,,,,,,2022-03-24,
9,HR_35,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_35,8,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
9,HR_118,1,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-16,,HR_118,5,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,G,,,,,,,2022-03-10,
9,HR_118,2,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_118,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,G,,,,,,,,
9,HR_118,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-19,,,HR_118,7,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
9,HR_118,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,G,,,,,,,,,HR_118,8,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
9,HR_126,1,,,,,2022-03-31,,,,,G,,,,,2022-03-31,,HR_126,5,,,2022-03-16,2022-03-24,,,,,,G,,,,,,
9,HR_126,2,,,,2022-03-24,2022-03-31,,,,,G,,,,,,,HR_126,6,,,2022-03-16,2022-03-24,,,,,,G,,,,,,
9,HR_126,3,,,2022-03-16,2022-03-24,2022-03-31,,,,,G,,,,,2022-03-16,,HR_126,7,,,2022-03-16,2022-03-24,,,,,,G,,,,,,
9,HR_126,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,2022-05-11,,,2022-05-19,,,HR_126,8,F,,,2022-03-24,,,,,,G,,,,,,
9,HR_170,1,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_170,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
9,HR_170,2,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_170,6,,,,,,,,,,,,,,,,
9,HR_170,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_170,7,F,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,2022-03-10,
9,HR_170,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_170,8,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-10,
9,HR_80,1,,,,,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,G,,,,,,,HR_80,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,2022-05-20,2022-05-24,,2022-03-24,
9,HR_80,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,2022-05-11,2022-05-20,,,,,HR_80,6,,,,,,,,,,,,,,,,
9,HR_80,3,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,2022-05-20,2022-05-24,2022-05-19,2022-03-16,,HR_80,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-19,,
9,HR_80,4,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_80,8,,,,,,,,,,,,,,,,
9,HR_38,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,,HR_38,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
9,HR_38,2,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_38,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,,,,,
9,HR_38,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_38,7,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-04-07,
9,HR_38,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,G,,,,,,,HR_38,8,,,2022-03-16,2022-03-24,2022-03-31,,,2022-04-20,,G,,,,,2022-03-24,
9,HR_66,1,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_66,5,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-16,
9,HR_66,2,,,,,,,,,,G,,,,,,,HR_66,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,
9,HR_66,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,,,HR_66,7,,,,,,,,,,,,,,,,
9,HR_66,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_66,8,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-10,
9,HR_62,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,,,HR_62,5,F,2022-03-10,,,2022-03-31,2022-04-07,2022-04-14,G,,,,,,,2022-03-10,
9,HR_62,2,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_62,6,,,2022-03-16,,2022-03-31,2022-04-07,,,,,,,,,,
9,HR_62,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_62,7,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,G,,,,,,,2022-03-10,
9,HR_62,4,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,2022-05-19,,,HR_62,8,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,,2022-04-14,G,,,,,,,2022-03-10,
9,HR_129,1,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-16,,HR_129,5,,,2022-03-16,,2022-03-31,2022-04-07,,G,,,,,,,,
9,HR_129,2,,,2022-03-16,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_129,6,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-10,
9,HR_129,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-19,,,HR_129,7,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,2022-03-10,
9,HR_129,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,G,,,,,,,,,HR_129,8,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,2022-03-10,
9,HR_39,1,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_39,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,
9,HR_39,2,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-16,,HR_39,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
9,HR_39,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_39,7,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-19,2022-03-10,
9,HR_39,4,,,,2022-03-24,2022-03-31,2022-04-07,,G,,,,,,,,,HR_39,8,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,G,,,,,,,,
9,HR_37,1,,,2022-03-16,2022-03-24,,,,G,,,,,,,,,HR_37,5,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-10,
9,HR_37,2,F,,,2022-03-24,2022-03-31,,,G,,,,,,,2022-03-31,,HR_37,6,F,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-04-07,
9,HR_37,3,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,,,G,,,,,,,,,HR_37,7,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-10,
9,HR_37,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,,HR_37,8,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-10,
9,HR_107,1,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-24,,HR_107,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,G,,,,,,,,
9,HR_107,2,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,2022-04-27,,,,,,2022-03-16,,HR_107,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,2022-04-27,,2022-05-11,2022-05-20,2022-05-24,,,
9,HR_107,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,2022-05-05,2022-05-11,2022-05-20,2022-05-24,,,,HR_107,7,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,2022-05-19,,
9,HR_107,4,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,2022-04-27,,2022-05-11,2022-05-20,,,2022-03-10,,HR_107,8,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
9,HR_159,1,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,,,G,,,,,,,2022-03-10,,HR_159,5,F,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-10,
9,HR_159,2,F,2022-03-10,2022-03-16,2022-03-24,2022-03-31,,,2022-04-20,,G,,,,,2022-03-16,,HR_159,6,,,,,,,,,,,,,,,,
9,HR_159,3,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-10,,HR_159,7,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-19,2022-03-10,
9,HR_159,4,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-10,,HR_159,8,,,2022-03-16,2022-03-24,,,,,,,,,,,,
9,HR_195,1,,,2022-03-16,2022-03-24,2022-03-31,,,,,,,,,,2022-03-16,,HR_195,5,,,2022-03-16,2022-03-24,2022-03-31,,,G,,,,,,,,
9,HR_195,2,,,2022-03-16,2022-03-24,2022-03-31,,,G,,,,,,,,,HR_195,6,,,,,,,,G,,,,,,,,
9,HR_195,3,,,2022-03-16,2022-03-24,2022-03-31,,,G,,,,,,,,,HR_195,7,F,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,,2022-03-24,
9,HR_195,4,,,,,,,,G,,,,,,,,,HR_195,8,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,,,,,,,,,2022-05-19,2022-03-10,
9,HR_36,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_36,5,,,,,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,2022-05-11,,,,,
9,HR_36,2,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-16,,HR_36,6,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,,,,,,,,,,2022-03-10,
9,HR_36,3,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_36,7,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,,2022-04-14,2022-04-20,2022-04-27,2022-05-05,2022-05-11,2022-05-20,,2022-05-19,2022-03-10,
9,HR_36,4,,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,,,,,,,HR_36,8,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,
9,HR_174,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,2022-05-11,,,2022-05-19,,,HR_174,5,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-16,
9,HR_174,2,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_174,6,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,2022-05-24,,2022-03-16,
9,HR_174,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,2022-05-05,,,,,,,HR_174,7,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,,2022-05-20,,,2022-03-16,
9,HR_174,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,2022-05-05,2022-05-11,,,,,,HR_174,8,,,,2022-03-24,2022-03-31,,,2022-04-20,,G,,,,,,
W1,HR_112,1,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,,,,,,2022-03-31,,HR_112,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,2022-05-20,2022-05-24,,2022-03-24,
W1,HR_112,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,,,2022-05-20,,2022-05-17,,,HR_112,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,2022-05-05,2022-05-11,2022-05-20,2022-05-24,2022-05-17,,
W1,HR_112,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,,,,,,,,HR_112,7,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,2022-05-05,,,,,2022-03-24,
W1,HR_112,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,,2022-05-11,,,,,,HR_112,8,,,,,,2022-04-07,2022-04-14,2022-04-20,2022-04-26,,,,2022-05-24,,,
W1,HR_80,1,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,2022-05-05,,,,2022-05-17,2022-03-24,,HR_80,5,,,,,,,,,,,,,,,,
W1,HR_80,2,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,,HR_80,6,,,,,2022-03-31,2022-04-07,,,,G,,,,,,
W1,HR_80,3,,,,,2022-03-31,2022-04-07,,,,,G,,,,2022-03-31,,HR_80,7,,,,,,,,,,,,,,,,
W1,HR_80,4,,,,,,,,,,,,,,,,,HR_80,8,F,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,2022-03-24,
