Transect,Sequence,Recipient,Plant_ID,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,Corolla Diameter,Units,Corolla Area,Units,measurement notes,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,(paste here),,,,,,Rosette Diameter (mm),Rosette Radius (center to tip of farthest extruding leaf),Units,Notes,,Area of smallest polygon that encloses leaf tips and rosette (mm^2)
9,1593,AC_197,5,https://drive.google.com/file/d/1ugwC1r8TQkD3lojzo-y-n9miYpf5JUN_/view?usp=sharing,2022-04-22,22.73,mm,313.167,0,,https://drive.google.com/file/d/1BqzYoFHtP21oAYomLnF2nIKHl-2QZGFx/view?usp=sharing,2022-04-09,,,,,,,46.964,24.957,mm,,,
9,1593,AC_197,6,,,,,,,,,,,,,,,,,,,,,
9,1594,AC_197,7,,,,,,,,,,,,,,,,,,,,,
9,1594,AC_197,8,https://drive.google.com/file/d/1cdIbaauSQ5qWAMG5H_aEWZ4OFzkYRjF3/view?usp=sharing,2022-04-09,20.014,mm,240.503,0,,https://drive.google.com/file/d/1zLjHKEvAkdldlmxWct2Oh0Mre4eU_pWZ/view?usp=sharing,2022-04-09,,,,,,,87.791,48.691,mm,,,
9,1595,AC_197,9,,,,,,,,,,,,,,,,,,,,,
9,1595,AC_197,10,https://drive.google.com/file/d/1I3ybZpUFIIT_3wzLStLpVINSNi2g5SzQ/view?usp=sharing,2022-04-09,20.613,mm,,,folded,https://drive.google.com/file/d/1s3wRUJ19Smxs6xpkwHixpsD38QMtmptv/view?usp=sharing,2022-04-09,,,,,,,63.507,42.661,mm,,,
9,1596,AC_30,1,,,,,,,,,,,,,,,,,,,,,
9,1596,AC_30,2,,,,,,,,,,,,,,,,,,,,,
9,1597,AC_30,3,,,,,,,,,,,,,,,,,,,,,
9,1597,AC_30,4,,,,,,,,,,,,,,,,,,,,,
9,1598,AC_30,5,,,,,,,,,,,,,,,,,,,,,
9,1598,AC_30,6,,,,,,,,,,,,,,,,,,,,,
9,1599,AC_30,7,,,,,,,,,,,,,,,,,,,,,
9,1599,AC_30,8,,,,,,,,,,,,,,,,,,,,,
9,1600,AC_30,9,,,,,,,,,,,,,,,,,,,,,
9,1600,AC_30,10,,,,,,,,,,,,,,,,,,,,,
9,1601,AC_142,1,,,,,,,,,,,,,,,,,,,,,
9,1601,AC_142,2,,,,,,,,,,,,,,,,,,,,,
9,1602,AC_142,3,,,,,,,,,,,,,,,,,,,,,
9,1602,AC_142,4,,,,,,,,,,,,,,,,,,,,,
9,1603,AC_142,5,,,,,,,,,,,,,,,,,,,,,
9,1603,AC_142,6,,,,,,,,,,,,,,,,,,,,,
9,1604,AC_142,7,,,,,,,,,,,,,,,,,,,,,
9,1604,AC_142,8,,,,,,,,,,,,,,,,,,,,,
9,1605,AC_142,9,,,,,,,,,,,,,,,,,,,,,
9,1605,AC_142,10,,,,,,,,,,,,,,,,,,,,,
W1,1606,AC_34,1,https://drive.google.com/file/d/1gYHZ8aHePz_uxiQpmeWFVLlUUmCUfdL3/view?usp=sharing,2022-05-03,24.39,mm,397.364,0,,https://drive.google.com/file/d/1g_dVCzMD0hTX9HKSNPH3Ibdcw1mxYYeo/view?usp=sharing,2022-05-03,,,,,,,67.671,38.557,mm,,,
W1,1606,AC_34,2,https://drive.google.com/file/d/1gTs_ilvmEeHT9bCQeFDM7BFinpLhn92x/view?usp=sharing,2022-05-03,18.286,mm,199.932,0,,https://drive.google.com/file/d/1gXS0h7CmpCl8aohjIt7EhO-zfIzqFY60/view?usp=sharing,2022-05-03,,,,,,,52.004,29.392,mm,,,
W1,1607,AC_34,3,,,,,,,,,,,,,,,,,,,,,
W1,1607,AC_34,4,,,,,,,,,,,,,,,,,,,,,
W1,1608,AC_34,5,,,,,,,,,,,,,,,,,,,,,
W1,1608,AC_34,6,https://drive.google.com/file/d/1gHTQp3UZ3FWIbwlLWQLF-_qYV9JUGaEr/view?usp=sharing,2022-05-03,15.032,mm,164.502,0,,https://drive.google.com/file/d/1gKHjbV7_k2Yxs2t0fTg3FVaTYsaWJBxY/view?usp=sharing,2022-05-03,,,,,,,33.056,19.846,mm,,,
W1,1609,AC_34,7,,,,,,,,,,,,,,,,,,,,,
W1,1609,AC_34,8,,,,,,,,,,,,,,,,,,,,,
W1,1610,AC_81,1,,,,,,,,,,,,,,,,,,,,,
W1,1610,AC_81,2,https://drive.google.com/file/d/1gDu5WiJIEBKEmLET9sFihLrc9BkuQjdT/view?usp=sharing,2022-05-03,,mm,,,wrong photo,https://drive.google.com/file/d/1gGS3-yBmC2zdXT93hqWxFJ9OSGB6N2Fe/view?usp=sharing,2022-05-03,,,,,,,71.147,44.314,mm,,,
W1,1611,AC_81,3,,,,,,,,,,,,,,,,,,,,,
W1,1611,AC_81,4,,,,,,,,,,,,,,,,,,,,,
W1,1612,AC_81,5,https://drive.google.com/file/d/1SIfYSe6G8iFJ_FslBUycfpiRGGMyMTAo/view?usp=sharing,2022-05-13,23.045,mm,299.319,0,,https://drive.google.com/file/d/1SI3QgdQsC8ui8C5v8wb1D7aO6a9MbsGJ/view?usp=sharing,2022-05-13,,,,,,,68.296,36.37,mm,,,
W1,1612,AC_81,6,,,,,,,,,,,,,,,,,,,,,
W1,1613,AC_81,7,,,,,,,,,,,,,,,,,,,,,
W1,1613,AC_81,8,https://drive.google.com/file/d/1g1jcc0muGCYuO6h3Q7zDGv65XfNj4yfd/view?usp=sharing,2022-05-03,23.226,mm,295.875,0,REMOVE - folded,https://drive.google.com/file/d/1gB0pP5JMVII7ikKDJTmkxoquXwosGTw7/view?usp=sharing,2022-05-03,,,,,,,110.386,71.546,mm,,,
W1,1614,AC_204,1,,,,,,,,,,,,,,,,,,,,,
W1,1614,AC_204,2,,,,,,,,,,,,,,,,,,,,,
W1,1615,AC_204,3,https://drive.google.com/file/d/1S6kQ9s8NjkD7p0FLAzNDmy7sXtQBu2RL/view?usp=sharing,2022-05-13,25.881,mm,389.62,0,,https://drive.google.com/file/d/1fxRy-UZLb38tIEi7moC1kxLyjpMJlxyM/view?usp=sharing,2022-05-03,,,,,,,107.475,76.218,mm,,,
W1,1615,AC_204,4,https://drive.google.com/file/d/1fv2FDiErP-ABcfau31JkByAbVjYqe4Yp/view?usp=sharing,2022-05-03,22.592,mm,360,0,,https://drive.google.com/file/d/1fwrJGtNFzeSv3-wnbWte_Z6jhEOxHvUV/view?usp=sharing,2022-05-03,,,,,,,91.835,92.537,mm,,,
W1,1616,AC_204,5,https://drive.google.com/file/d/1fjmwVL6mBsvwRPE5kNY2AHRkKzGSt9gO/view?usp=sharing,2022-05-03,25.015,mm,373.607,0,,https://drive.google.com/file/d/1fmqEkmiAJseop52XEayiI1KtFdet49bx/view?usp=sharing,2022-05-03,,,,,,,102.545,55.763,mm,,,
W1,1616,AC_204,6,,,,,,,,,,,,,,,,,,,,,
W1,1617,AC_204,7,,,,,,,,,,,,,,,,,,,,,
W1,1617,AC_204,8,,,,,,,,,,,,,,,,,,,,,
W1,1618,AC_97,1,,,,,,,,,,,,,,,,,,,,,
W1,1618,AC_97,2,,,,,,,,,,,,,,,,,,,,,
W1,1619,AC_97,3,,,,,,,,,,,,,,,,,,,,,
W1,1619,AC_97,4,,,,,,,,,,,,,,,,,,,,,
W1,1620,AC_97,5,,,,,,,,,,,,,,,,,,,,,
W1,1620,AC_97,6,https://drive.google.com/file/d/1fidHEvW2RTBKLAyyx1sGMbEkWou8BML1/view?usp=sharing,2022-05-03,19.794,mm,247.572,0,,https://drive.google.com/file/d/1fjVe8fgfnZ8nF2uvY6ocmitu_YmYEA2l/view?usp=sharing,2022-05-03,,,,,,,49.764,25.273,mm,,,
W1,1621,AC_97,7,https://drive.google.com/file/d/1fSm5ivbqDOigR6m1isPDgDo7soLtKdwg/view?usp=sharing,2022-05-03,20.602,mm,262.943,0,,https://drive.google.com/file/d/1f_n_UucGXsNNT1jbwMAcC15rpoSiGbtb/view?usp=sharing,2022-05-03,,,,,,,36.791,19.865,mm,,,
W1,1621,AC_97,8,https://drive.google.com/file/d/1fKFxFc3K4LvDQBW0mIFxhsmZhjHdhOzO/view?usp=sharing,2022-05-03,19.595,mm,230.472,0,,https://drive.google.com/file/d/1fOd_HLnCVEClqI3Xocr9DdWlcLfKkjwx/view?usp=sharing,2022-05-03,,,,,,,35.621,19.078,mm,,,
W1,1622,AC_109,1,https://drive.google.com/file/d/1fA-oa0C10aGhWvIX00ZANT2AjOkQNmjZ/view?usp=sharing,2022-05-03,24.745,mm,376.77,0,,https://drive.google.com/file/d/1fDJkeXgclOybUWJ5aKGyUMNHFAn49W7J/view?usp=sharing,2022-05-03,,,,,,,69.143,42.28,mm,,,
W1,1622,AC_109,2,,,,,,,,,,,,,,,,,,,,,
W1,1623,AC_109,3,https://drive.google.com/file/d/1y1aa38x7uqA2sWbd5Rsenu6Sm-mvmBG-/view?usp=sharing,2022-04-22,13.195,mm,108.296,0,,https://drive.google.com/file/d/1xKwP5IV2kCu3mCzJ7HuhJ4RsXP9h9R2q/view?usp=sharing,2022-04-22,,,,,,,57.132,32.81,mm,,,
W1,1623,AC_109,4,https://drive.google.com/file/d/1f7qPmgkC8rDS2pSjpIPKf4o-vwL0Z7NV/view?usp=sharing,2022-05-03,21.594,mm,282.886,0,,https://drive.google.com/file/d/1f9Pjnp6Umx_l2sjg1uHQXOvL8UlS2HdM/view?usp=sharing,2022-05-03,,,,,,,68.098,33.924,mm,,,
W1,1624,AC_109,5,,,,,,,,,,,,,,,,,,,,,
W1,1624,AC_109,6,https://drive.google.com/file/d/1xqGoqQs6cuZTCyBCMapGgF8dfMC9Cewz/view?usp=sharing,2022-04-22,19.269,mm,233.045,0,,https://drive.google.com/file/d/1xtVI547tGSr2jYMMmulvDY_ANQq8XRWF/view?usp=sharing,2022-04-22,,,,,,,59.847,31.041,mm,,,
W1,1625,AC_109,7,,,,,,,,,,,,,,,,,,,,,
W1,1625,AC_109,8,,,,,,,,,,,,,,,,,,,,,
W1,1626,AC_218,1,,,,,,,,,,,,,,,,,,,,,
W1,1626,AC_218,2,,,,,,,,,,,,,,,,,,,,,
W1,1627,AC_218,3,https://drive.google.com/file/d/1eynPNtB9vNMyHRD4CNpZFN5WPtMgpN7B/view?usp=sharing,2022-05-03,22.769,mm,307.773,0,,https://drive.google.com/file/d/1f64fXVh5n_goVwnHGjIXyXwFZxqhX5a7/view?usp=sharing,2022-05-03,,,,,,,31.545,15.903,mm,,,
W1,1627,AC_218,4,https://drive.google.com/file/d/1em5pOl7hymOTWD-Go3BwJERwNOQB95bc/view?usp=sharing,2022-05-03,19.863,mm,254.31,0,,https://drive.google.com/file/d/1equW7udCoeekZ5Cyv85QO6a1ila1_q32/view?usp=sharing,2022-05-03,,,,,,,42.884,30.166,mm,,,
W1,1628,AC_218,5,https://drive.google.com/file/d/1el2aTDZ4FmVIUHRFDGj2BFEqmwMh942a/view?usp=sharing,2022-05-03,20.41,mm,271.909,0,,https://drive.google.com/file/d/1elcQ1irzknjKP_vWmIpnAZfWtyHcG5eC/view?usp=sharing,2022-05-03,,,,,,,37.544,25.493,mm,,,
W1,1628,AC_218,6,,,,,,,,,,,,,,,,,,,,,
W1,1629,AC_218,7,,,,,,,,,,,,,,,,,,,,,
W1,1629,AC_218,8,,,,,,,,,,,,,,,,,,,,,
W1,1630,AC_216,1,https://drive.google.com/file/d/1ejyfXKR_dzjSstcweg7w64H2amgmFKmR/view?usp=sharing,2022-05-03,20.507,mm,247.6,0,,https://drive.google.com/file/d/1ekAmY6dgl3hsC7izCISgBLkLY4sxu1Cn/view?usp=sharing,2022-05-03,,,,,,,27.745,15.675,mm,,,
W1,1630,AC_216,2,,,,,,,,,,,,,,,,,,,,,
W1,1631,AC_216,3,,,,,,,,,,,,,,,,,,,,,
W1,1631,AC_216,4,,,,,,,,,,,,,,,,,,,,,
W1,1632,AC_216,5,,,,,,,,,,,,,,,,,,,,,
W1,1632,AC_216,6,https://drive.google.com/file/d/1ebwnaBuIDP7cGECabnFKqOBw5R4-cEYh/view?usp=sharing,2022-05-03,20.042,mm,256.876,0,,https://drive.google.com/file/d/1efqljz5eknIAzLh9jQkjji66e8I3-cBI/view?usp=sharing,2022-05-03,,,,,,,27.355,16.889,mm,,,
W1,1633,AC_216,7,,,,,,,,,,,,,,,,,,,,,
W1,1633,AC_216,8,https://drive.google.com/file/d/1eVKV4CNO5ibwhsmkDKWmkuRd5SRRAsY4/view?usp=sharing,2022-05-03,20.732,mm,256.082,0,,https://drive.google.com/file/d/1eWF_v8Ns27cvb3WBWzwBzRjJLDYgog9-/view?usp=sharing,2022-05-03,,,,,,,40.933,21.096,mm,,,
W1,1634,AC_55,1,https://drive.google.com/file/d/1SCbhCPKAxE1QrpyfckiiueiTMfilZ2UT/view?usp=sharing,2022-05-13,21.437,mm,263.533,0,,https://drive.google.com/file/d/1eSA4ABWRnnRTpjhHsnf6e6yUl8kUV0CV/view?usp=sharing,2022-05-03,,,,,,,28.729,15.427,mm,,,
W1,1634,AC_55,2,,,,,,,,,,,,,,,,,,,,,
W1,1635,AC_55,3,,,,,,,,,,,,,,,,,,,,,
W1,1635,AC_55,4,,,,,,,,https://drive.google.com/file/d/1eKQXNPx4d7C9P9nMhR8JVqpj44kzTK4z/view?usp=sharing,2022-05-03,,,,,,,,,,,,
W1,1636,AC_55,5,,,,,,,,,,,,,,,,,,,,,
W1,1636,AC_55,6,,,,,,,,,,,,,,,,,,,,,
W1,1637,AC_55,7,,,,,,,,,,,,,,,,,,,,,
W1,1637,AC_55,8,https://drive.google.com/file/d/1xYA7O_idoVL67F-zfK8B0MRERn1cvtZY/view?usp=sharing,2022-04-22,24.3,mm,362.642,0,,https://drive.google.com/file/d/1xh2XItFWdUU2UkcG6gH-C9VAKgg9KKxd/view?usp=sharing,2022-04-22,,,,,,,25.564,15.162,mm,,,
W1,1638,AC_111,1,,,,,,,,,,,,,,,,,,,,,
W1,1638,AC_111,2,,,,,,,,,,,,,,,,,,,,,
W1,1639,AC_111,3,,,,,,,,,,,,,,,,,,,,,
W1,1639,AC_111,4,https://drive.google.com/file/d/1eJA_rIvRG8gpfzuDtHtXMkAQarNN_bjf/view?usp=sharing,2022-05-03,24.761,mm,374.042,0,,https://drive.google.com/file/d/1eJFMwpHnExyHZl9asgs9oJ0kZQ-WEiql/view?usp=sharing,2022-05-03,,,,,,,28.244,14.263,mm,,,
W1,1640,AC_111,5,,,,,,,,,,,,,,,,,,,,,
W1,1640,AC_111,6,,,,,,,,https://drive.google.com/file/d/1eAfLIWq_-gBhdIRa8nI71oqLGGg_9ezp/view?usp=sharing,2022-05-03,,,,,,,,,,,,
W1,1641,AC_111,7,,,,,,,,,,,,,,,,,,,,,
W1,1641,AC_111,8,,,,,,,,,,,,,,,,,,,,,
W1,1642,AC_82,1,,,,,,,,,,,,,,,,,,,,,
W1,1642,AC_82,2,https://drive.google.com/file/d/1yV4YDVtabgV4LU-k70PDJK8TMMqs_12s/view?usp=sharing,2022-04-22,19.396,mm,195.523,0,,https://drive.google.com/file/d/1yYfoe8lBiX-Pllg5TC_UYJBIyWGmmF3M/view?usp=sharing,2022-04-22,,,,,,,29.156,17.336,mm,,,
W1,1643,AC_82,3,https://drive.google.com/file/d/1yDkTP6YD8GeOd-N8x9yYQ97y5LbYQx05/view?usp=sharing,2022-04-22,22.523,mm,313.644,0,,https://drive.google.com/file/d/1yRF6U3sN5PE0HvzThYne2AKcuVdZS_xT/view?usp=sharing,2022-04-22,,,,,,,27.134,14.93,mm,,,
W1,1643,AC_82,4,,,,,,,,,,,,,,,,,,,,,
W1,1644,AC_82,5,,,,,,,,,,,,,,,,,,,,,
W1,1644,AC_82,6,,,,,,,,https://drive.google.com/file/d/1eA_nR4zhYXtuS0BrePoNt-2ieg23bz7x/view?usp=sharing,2022-05-03,,,,,,,,,,,,
W1,1645,AC_82,7,,,,,,,,,,,,,,,,,,,,,
W1,1645,AC_82,8,,,,,,,,,,,,,,,,,,,,,
W1,1646,AC_40,1,,,,,,,,,,,,,,,,,,,,,
W1,1646,AC_40,2,,,,,,,,,,,,,,,,,,,,,
W1,1647,AC_40,3,,,,,,,,,,,,,,,,,,,,,
W1,1647,AC_40,4,https://drive.google.com/file/d/1e9-s14vPatnFZOvScZF4UinLQKjVFgia/view?usp=sharing,2022-05-03,21.709,mm,287.475,0,,https://drive.google.com/file/d/1y6A7lzHkXyi3100jR0-ewZ_xhyL0JVC3/view?usp=sharing,2022-04-22,,,,,,,57.059,31.487,mm,,,
W1,1648,AC_40,5,,,,,,,,,,,,,,,,,,,,,
W1,1648,AC_40,6,https://drive.google.com/file/d/1e5nE7E_z_ZtMX4wTa9bq8GFUHBM9F8sW/view?usp=sharing,2022-05-03,14.779,mm,142.273,mm,,https://drive.google.com/file/d/1y8lbs5wgcobG1k1zeZT16JNybkOZcllu/view?usp=sharing,2022-04-22,,,,,,,32.022,16.814,mm,,,
W1,1649,AC_40,7,,,,,,,,https://drive.google.com/file/d/1e5cUmfSJWJeGZlMMiHw0wHwJxmuHtbI2/view?usp=sharing,2022-05-03,,,,,,,,,,,,
W1,1649,AC_40,8,,,,,,,,,,,,,,,,,,,,,
W1,1650,AC_99,1,,,,,,,,,,,,,,,,,,,,,
W1,1650,AC_99,2,,,,,,,,,,,,,,,,,,,,,
W1,1651,AC_99,3,https://drive.google.com/file/d/1yfDWzw5AwgojQKfHnfdMpcFRnNt1IOpr/view?usp=sharing,2022-04-22,23.064,mm,329.097,mm,,https://drive.google.com/file/d/1ygZ8u6FpxGOEJ2MQS218Av-RbiJQ2gZg/view?usp=sharing,2022-04-22,,,,,,,54.455,30.729,mm,,,
W1,1651,AC_99,4,https://drive.google.com/file/d/1yZI0LZUB7CNTL7ONu204eBjETbKf9E0X/view?usp=sharing,2022-04-22,21.754,mm,281.578,mm,,https://drive.google.com/file/d/1y_ydMZ8LDZaS67xRf3LS5NwmeR_w_wi-/view?usp=sharing,2022-04-22,,,,,,,38.328,20.957,mm,,,
W1,1652,AC_99,5,,,,,,,,,,,,,,,,,,,,,
W1,1652,AC_99,6,,,,,,,,,,,,,,,,,,,,,
W1,1653,AC_99,7,,,,,,,,https://drive.google.com/file/d/1e3z7isnYNwcNycq3J59OIMxfM7ydBXBi/view?usp=sharing,2022-05-03,,,,,,,,,,,,
W1,1653,AC_99,8,,,,,,,,,,,,,,,,,,,,,
W1,1654,AC_208,1,https://drive.google.com/file/d/1S2dm4lrFYvDYLHm-_HvB2ENYk4EMRMTV/view?usp=sharing,2022-05-13,,mm,,,missing petals,https://drive.google.com/file/d/1e-ePaDLCQz1uGDAjHLpGMCQqmQeMdExl/view?usp=sharing,2022-05-03,,,,,,,25.727,13.904,mm,,,
W1,1654,AC_208,2,,,,,,,,,,,,,,,,,,,,,
W1,1655,AC_208,3,,,,,,,,,,,,,,,,,,,,,
W1,1655,AC_208,4,,,,,,,,,,,,,,,,,,,,,
W1,1656,AC_208,5,,,,,,,,,,,,,,,,,,,,,
W1,1656,AC_208,6,,,,,,,,,,,,,,,,,,,,,
W1,1657,AC_208,7,,,,,,,,https://drive.google.com/file/d/1dww3f-RMolpDgtqxhluHiF-ogH8dVQ6D/view?usp=sharing,2022-05-03,,,,,,,,,,,,
W1,1657,AC_208,8,https://drive.google.com/file/d/1z6jOUIrZDK04396wAJkBpU8M--JIOMyk/view?usp=sharing,2022-04-22,20.168,mm,260.11,mm,,https://drive.google.com/file/d/1yYgFeHzgrsmUZ1pSNOsrFOwl8tlnxRbw/view?usp=sharing,2022-04-22,,,,,,,48.722,26.812,mm,,,
W1,1658,AC_147,1,,,,,,,,,,,,,,,,,,,,,
W1,1658,AC_147,2,,,,,,,,,,,,,,,,,,,,,
W1,1659,AC_147,3,https://drive.google.com/file/d/1z17Ih2AUTuZ7_1a9rDuata7jmeWnLaae/view?usp=sharing,2022-04-22,18.952,mm,207.924,mm,,https://drive.google.com/file/d/1z6_iEDh44eBWq3lvoU8JkDqUvfZz08w4/view?usp=sharing,2022-04-22,,,,,,,24.215,13.184,mm,,,
W1,1659,AC_147,4,https://drive.google.com/file/d/1yrtYc_ZulyOYIF1GwvChh5mL7vwH3W5q/view?usp=sharing,2022-04-22,18.394,mm,217.915,mm,,https://drive.google.com/file/d/1z-5H05P6iKfdRME02MWj6SLhV9iOtMfq/view?usp=sharing,2022-04-22,,,,,,,27.651,14.529,mm,,,
W1,1660,AC_147,5,,,,,,,,,,,,,,,,,,,,,
W1,1660,AC_147,6,https://drive.google.com/file/d/1zIZxdtKUQLzhfhmUJjELyXARDue51Y9i/view?usp=sharing,2022-04-22,21.793,mm,291.592,mm,,https://drive.google.com/file/d/1zMv-isRUXvWioLaXuddSRTQhjpuSPnrV/view?usp=sharing,2022-04-22,,,,,,,32.418,17.201,mm,,,
W1,1661,AC_147,7,,,,,,,,,,,,,,,,,,,,,
W1,1661,AC_147,8,,,,,,,,,,,,,,,,,,,,,
W1,1662,AC_189,1,,,,,,,,,,,,,,,,,,,,,
W1,1662,AC_189,2,,,,,,,,,,,,,,,,,,,,,
W1,1663,AC_189,3,,,,,,,,https://drive.google.com/file/d/1zFSBl0VNUpEzmbwZEqBb0Lg1AD26MXYx/view?usp=sharing,2022-04-22,,,,,,,,,,,,
W1,1663,AC_189,4,,,,,,,,,,,,,,,,,,,,,
W1,1664,AC_189,5,https://drive.google.com/file/d/1zDjmPrEB8C5nRGcb5XAh9lurPcEZEfWM/view?usp=sharing,2022-04-22,21.473,mm,275.504,mm,,https://drive.google.com/file/d/1zF76zhFA8rjX_UkcSdLc-ETDPHwkCnMU/view?usp=sharing,2022-04-22,,,,,,,28.464,17.414,mm,,,
W1,1664,AC_189,6,,,,,,,,,,,,,,,,,,,,,
W1,1665,AC_189,7,,,,,,,,,,,,,,,,,,,,,
W1,1665,AC_189,8,https://drive.google.com/file/d/1E4cU4mbsTfb7Z4-L0omjSZC9xsOPRO7E/view?usp=sharing,2022-05-03,,mm,,,rosette photo,https://drive.google.com/file/d/1ziIZJAD1Vk30ybNfDjaSewH6Y5q1DRQM/view?usp=sharing,2022-04-22,,,,,,,31.754,17.186,mm,,,
W1,1666,AC_70,1,,,,,,,,,,,,,,,,,,,,,
W1,1666,AC_70,2,,,,,,,,,,,,,,,,,,,,,
W1,1667,AC_70,3,,,,,,,,,,,,,,,,,,,,,
W1,1667,AC_70,4,https://drive.google.com/file/d/1dovJr5joPsWm1mQeGLabplUnkrRB2sEj/view?usp=sharing,2022-05-03,16.709,mm,146.955,mm,,https://drive.google.com/file/d/1zbWO7xFYJo4xp10cc9NXcZxTRO-ewhBr/view?usp=sharing,2022-04-22,,,,,,,23.35,12.235,mm,,,
W1,1668,AC_70,5,https://drive.google.com/file/d/1zR783XWhF8wL-l2HAqMk9tpqt9A0b9UF/view?usp=sharing,2022-04-22,15.812,mm,151.824,mm,,https://drive.google.com/file/d/1zart_zd9x6vIHne601UHI-1MWsYc1eSe/view?usp=sharing,2022-04-22,,,,,,,17.187,8.622,mm,,,
W1,1668,AC_70,6,https://drive.google.com/file/d/1-48zmHIsqUOG1TNTt_MFL5KU1emKQDVV/view?usp=sharing,2022-04-22,16.264,mm,154.417,mm,,https://drive.google.com/file/d/1zMzNILMYyo4_bAYhRnjRSRhyOqZ6FhgQ/view?usp=sharing,2022-04-22,,,,,,,17.827,9.644,mm,,,
W1,1669,AC_70,7,,,,,,,,,,,,,,,,,,,,,
W1,1669,AC_70,8,,,,,,,,,,,,,,,,,,,,,
W1,1670,AC_217,1,,,,,,,,,,,,,,,,,,,,,
W1,1670,AC_217,2,https://drive.google.com/file/d/1gVC1S8ul49KF10rzEa6KsSsrjUm3f3NF/view?usp=sharing,2022-05-13,,mm,,,photo out of focus,,,,,,,,,,,,,,
W1,1671,AC_217,3,,,,,,,,,,,,,,,,,,,,,
W1,1671,AC_217,4,,,,,,,,,,,,,,,,,,,,,
W1,1672,AC_217,5,,,,,,,,,,,,,,,,,,,,,
W1,1672,AC_217,6,,,,,,,,,,,,,,,,,,,,,
W1,1673,AC_217,7,https://drive.google.com/file/d/1WiNyx61Rv_ufbDF-Ea4cefhEpuma4lND/view?usp=sharing,2022-04-22,22.068,mm,288.54,mm,,https://drive.google.com/file/d/1--RD1OHKpoJ5RUDnPtOFJR2g2RtBU8gX/view?usp=sharing,2022-04-22,,,,,,,22.914,13.113,mm,,,
W1,1673,AC_217,8,https://drive.google.com/file/d/1Rr7ZpfNYlQdnCtgTEa-7XEdcWH1ah-G5/view?usp=sharing,2022-05-13,17.318,mm,173.885,mm,,,,,,,,,,,,,,,
W1,1674,AC_58,1,,,,,,,,,,,,,,,,,,,,,
W1,1674,AC_58,2,,,,,,,,,,,,,,,,,,,,,
W1,1675,AC_58,3,https://drive.google.com/file/d/1zmRinw6cXOKD_W1zaoBlGkCgQdAGcGOt/view?usp=sharing,2022-04-22,14.348,mm,112.527,mm,,https://drive.google.com/file/d/1zyoKFenMRsi9-NXLFY16dgLcRk82fsTc/view?usp=sharing,2022-04-22,,,,,,,45.488,28.215,mm,,,
W1,1675,AC_58,4,,,,,,,,,,,,,,,,,,,,,
W1,1676,AC_58,5,,,,,,,,,,,,,,,,,,,,,
W1,1676,AC_58,6,,,,,,,,https://drive.google.com/file/d/1-SgEIkX_3bjsC4s99Zx3zgIY4SRCVUsV/view?usp=sharing,2022-04-22,,,,,,,,,,,,
W1,1677,AC_58,7,,,,,,,,https://drive.google.com/file/d/1-QJH7Gg1DOXBbc8ixGGxrAQ7CKGdsOw9/view?usp=sharing,2022-04-22,,,,,,,,,,,,
W1,1677,AC_58,8,,,,,,,,,,,,,,,,,,,,,
W1,1678,AC_187,1,,,,,,,,,,,,,,,,,,,,,
W1,1678,AC_187,2,,,,,,,,,,,,,,,,,,,,,
W1,1679,AC_187,3,,,,,,,,,,,,,,,,,,,,,
W1,1679,AC_187,4,https://drive.google.com/file/d/1-KN7na8CKeOeDedeny9PHBeDeSR09c4r/view?usp=sharing,2022-04-22,18.892,mm,232.098,mm,,https://drive.google.com/file/d/1-LXW-xa0zehJtDNRKdfUX0mckgdQXR_t/view?usp=sharing,2022-04-22,,,,,,,41.608,25.992,mm,,,
W1,1680,AC_187,5,,,,,,,,,,,,,,,,,,,,,
W1,1680,AC_187,6,,,,,,,,,,,,,,,,,,,,,
W1,1681,AC_187,7,,,,,,,,,,,,,,,,,,,,,
W1,1681,AC_187,8,,,,,,,,,,,,,,,,,,,,,
W1,1682,AC_197,1,,,,,,,,,,,,,,,,,,,,,
W1,1682,AC_197,2,,,,,,,,,,,,,,,,,,,,,
W1,1683,AC_197,3,,,,,,,,,,,,,,,,,,,,,
W1,1683,AC_197,4,,,,,,,,,,,,,,,,,,,,,
W1,1684,AC_197,5,,,,,,,,,,,,,,,,,,,,,
W1,1684,AC_197,6,,,,,,,,,,,,,,,,,,,,,
W1,1685,AC_197,7,,,,,,,,,,,,,,,,,,,,,
W1,1685,AC_197,8,https://drive.google.com/file/d/1mhavfvhrYaIh0Z9madV_f-Wu717TO1ja/view?usp=sharing,2022-04-09,20.578,mm,244.553,mm,,https://drive.google.com/file/d/18Jotzy-y6GsXChiegTKBzKAV25U2OUld/view?usp=sharing,2022-04-09,,,,,,,39.724,22.584,mm,,,
W1,1686,AC_190,1,,,,,,,,,,,,,,,,,,,,,
W1,1686,AC_190,2,https://drive.google.com/file/d/1OWKzFvoL_WE_voQmK45bkivTFy4AUuqe/view?usp=sharing,2022-04-09,18.452,mm,202.93,mm,,https://drive.google.com/file/d/1cX5d_U2JxBFed14CxgdMKdlWEm4bZilu/view?usp=sharing,2022-04-09,,,,,,,51.453,27.689,mm,,,
W1,1687,AC_190,3,,,,,,,,,,,,,,,,,,,,,
W1,1687,AC_190,4,,,,,,,,,,,,,,,,,,,,,
